rat	mouse
499135	100039269
690114	100039269
103690393	105243585
100125368	105243585
102551539	105243585
287750	237954
303556	237954
100909498	102635420
103690147	140492
54262	140492
294270	381091
294270	381091
24981	381091
24981	381091
690284	100861663
499135	100861663
690114	100861663
103690393	101056115
100125368	101056115
102551539	101056115
309139	233979
309139	233979
363915	243274
304458	243274
288750	243274
60434	12050
114764	13589
302400	12592
309126	238799
304670	238799
300649	54698
574523	394436
396527	394436
24861	394436
396551	394436
502533	435732
502534	435732
295071	435732
295072	435732
102555858	108168045
108348812	108168045
102555760	108168045
108351339	108168045
102551754	108168045
103694538	108168045
108352427	108168045
103694571	108168045
102555832	108168045
108353315	108168045
102552784	108168045
102547431	108168045
102550241	108168045
108349511	108168045
108351581	108168045
108351431	108168045
108353314	108168045
102556474	108168045
102550582	108168045
102550309	108168045
102555330	108168045
108349732	108168045
103691841	108168045
108351076	108168045
102555474	108168045
102555858	108167855
108348812	108167855
102555760	108167855
108351339	108167855
102551754	108167855
103694538	108167855
108352427	108167855
103694571	108167855
102555832	108167855
108353315	108167855
102552784	108167855
102547431	108167855
102550241	108167855
108349511	108167855
108351581	108167855
108351431	108167855
108353314	108167855
102556474	108167855
102550582	108167855
102550309	108167855
102555330	108167855
108349732	108167855
103691841	108167855
108351076	108167855
102555474	108167855
29195	12643
25462	15528
314721	77531
314721	77531
103690393	100862203
100125368	100862203
102551539	100862203
304410	80909
64459	17175
289950	68263
25101	110834
554353	23890
25425	13036
365661	59079
290989	76856
85332	109042
691556	382639
294313	56462
85428	104215
304817	226432
102552497	93703
497915	13495
500988	13209
100909438	259007
404977	259007
404970	259007
108352221	259007
287487	259007
404976	259007
287496	259007
404971	259007
287501	259007
100909493	259007
687896	259007
363639	259007
404975	259007
287481	259007
287506	259007
287489	259007
287489	259007
680358	259007
287484	259007
404969	259007
287480	259007
108348032	259007
287502	259007
404968	259007
100909534	259007
363640	259007
303296	259007
687881	259007
404972	259007
687893	259007
100909438	258343
404977	258343
404970	258343
108352221	258343
287487	258343
404976	258343
287496	258343
404971	258343
287501	258343
100909493	258343
687896	258343
363639	258343
404975	258343
287481	258343
287506	258343
287489	258343
287489	258343
680358	258343
287484	258343
404969	258343
287480	258343
108348032	258343
287502	258343
404968	258343
100909534	258343
363640	258343
303296	258343
687881	258343
404972	258343
687893	258343
24536	16847
305258	65961
290639	74015
360471	252870
360471	252870
81859	106025
25633	13419
681185	26886
498269	241303
499776	241303
364948	72898
192249	13660
293692	13660
25542	20302
303122	213673
306725	238662
498693	238662
502113	238662
100909438	258925
404977	258925
404970	258925
108352221	258925
287487	258925
404976	258925
287496	258925
404971	258925
287501	258925
100909493	258925
687896	258925
363639	258925
404975	258925
287481	258925
287506	258925
287489	258925
287489	258925
680358	258925
287484	258925
404969	258925
287480	258925
108348032	258925
287502	258925
404968	258925
100909534	258925
363640	258925
303296	258925
687881	258925
404972	258925
687893	258925
64202	12317
680867	224019
171114	29811
171114	29811
315348	105855
114104	54447
25380	16952
100362965	102639239
310773	99712
245981	66480
498143	66480
498963	78779
301701	67052
315843	83946
497078	22439
308015	99709
362053	99709
684683	257936
295741	257936
100909438	259011
404977	259011
404970	259011
108352221	259011
287487	259011
404976	259011
287496	259011
404971	259011
287501	259011
100909493	259011
687896	259011
363639	259011
404975	259011
287481	259011
287506	259011
287489	259011
287489	259011
680358	259011
287484	259011
404969	259011
287480	259011
108348032	259011
287502	259011
404968	259011
100909534	259011
363640	259011
303296	259011
687881	259011
404972	259011
687893	259011
25450	14400
24922	14400
25451	14400
304542	52064
286938	107526
685055	245000
363627	320040
306243	12294
306243	12294
312668	12294
171374	11947
287918	74319
100359861	75616
499302	545276
307486	93893
361319	72432
100911797	72432
100910851	72432
108348103	72432
297727	232536
404875	258587
295786	258587
366102	258587
404877	258587
295781	258587
366100	258587
295776	258587
404878	258587
313019	100342
680624	100342
445371	332396
291618	243043
364148	243043
301065	74052
690284	243944
499135	243944
690114	243944
171126	55946
303245	80886
102552540	545728
108353205	545728
102547811	545728
102547811	545728
302083	545728
679711	545728
679711	545728
679711	545728
102549548	545728
108348293	545728
103690642	545728
363337	545728
363324	545728
363301	545728
685488	545728
108353206	545728
367059	545728
108349349	545728
108348912	545728
24615	20198
85247	20198
171339	110084
24582	17886
25745	17886
100911597	17886
29361	20665
287673	12775
64460	56273
499462	100041085
499463	100041085
309809	100041085
309810	100041085
337920	100041085
359725	234309
362430	73149
474143	73149
297584	73149
362431	73149
689515	624224
305841	404319
294236	14885
294236	14885
103690393	69277
100125368	69277
102551539	69277
103690393	628308
100125368	628308
102551539	628308
287845	69926
291813	68119
690284	434171
499135	434171
690114	434171
29231	26371
171081	12984
307767	333315
363584	68215
499866	68215
360790	100647
103690393	235956
100125368	235956
102551539	235956
314619	216161
291885	17218
299802	14160
313370	77963
303754	217371
306137	74213
161476	69253
24548	17194
291618	383348
364148	383348
103689994	83434
292684	83434
309767	83434
29619	12227
364835	67158
315320	16680
293779	107146
502533	666803
502534	666803
295071	666803
295072	666803
300079	27367
296973	12183
29345	12406
252902	235661
293863	66192
317431	66611
304825	170788
688996	74571
289237	74748
81729	19896
301299	19896
353231	234847
313262	18491
680415	18491
304859	13211
498269	226610
499776	226610
313085	209212
100909438	259027
404977	259027
404970	259027
108352221	259027
287487	259027
404976	259027
287496	259027
404971	259027
287501	259027
100909493	259027
687896	259027
363639	259027
404975	259027
287481	259027
287506	259027
287489	259027
287489	259027
680358	259027
287484	259027
404969	259027
287480	259027
108348032	259027
287502	259027
404968	259027
100909534	259027
363640	259027
303296	259027
687881	259027
404972	259027
687893	259027
680160	665891
102553069	665891
81726	192156
24591	18010
56082	74498
102555534	666173
315036	666173
406035	258816
292097	68865
362727	75040
291675	69816
362518	67063
404999	259052
291534	67897
108348148	14866
64352	14866
117034	19213
500501	67770
362427	194401
362427	194401
500576	76166
362850	57875
293677	58859
303163	15944
303090	15944
25450	14402
24922	14402
25451	14402
102554622	212531
303059	380694
315191	14114
293589	212503
117538	215280
291752	13512
315750	235435
25394	12075
100911237	72958
100909438	258236
404977	258236
404970	258236
108352221	258236
287487	258236
404976	258236
287496	258236
404971	258236
287501	258236
100909493	258236
687896	258236
363639	258236
404975	258236
287481	258236
287506	258236
287489	258236
287489	258236
680358	258236
287484	258236
404969	258236
287480	258236
108348032	258236
287502	258236
404968	258236
100909534	258236
363640	258236
303296	258236
687881	258236
404972	258236
687893	258236
171081	12983
309186	108101
102552540	70896
108353205	70896
102547811	70896
102547811	70896
302083	70896
679711	70896
679711	70896
679711	70896
102549548	70896
108348293	70896
103690642	70896
363337	70896
363324	70896
363301	70896
685488	70896
108353206	70896
367059	70896
108349349	70896
108348912	70896
307553	319211
362240	319211
295248	22724
100911776	70054
293107	70054
361137	73067
65129	12737
292419	321020
690158	321020
690198	321020
292409	321020
103690393	626832
100125368	626832
102551539	626832
689988	20667
100909438	259026
404977	259026
404970	259026
108352221	259026
287487	259026
404976	259026
287496	259026
404971	259026
287501	259026
100909493	259026
687896	259026
363639	259026
404975	259026
287481	259026
287506	259026
287489	259026
287489	259026
680358	259026
287484	259026
404969	259026
287480	259026
108348032	259026
287502	259026
404968	259026
100909534	259026
363640	259026
303296	259026
687881	259026
404972	259026
687893	259026
306725	238663
498693	238663
502113	238663
81733	338352
81734	338352
108348109	100042424
292814	100042424
366089	100042424
291840	234595
288599	22384
502412	69542
100362817	66338
288001	385643
24903	385643
84497	13350
24678	18768
65200	57274
499588	71862
364427	70859
293227	258139
365328	258139
303067	66628
296981	140494
289720	76943
363629	327951
404875	258842
295786	258842
366102	258842
404877	258842
295781	258842
366100	258842
295776	258842
404878	258842
64312	11804
362272	381406
685619	381406
100361114	66869
100361371	69371
100361371	69371
685398	241289
292762	73830
287925	67451
302327	245595
58817	27054
362226	27054
574523	22236
396527	22236
24861	22236
396551	22236
192249	57440
293692	57440
102552540	623898
108353205	623898
102547811	623898
102547811	623898
302083	623898
679711	623898
679711	623898
679711	623898
102549548	623898
108348293	623898
103690642	623898
363337	623898
363324	623898
363301	623898
685488	623898
108353206	623898
367059	623898
108349349	623898
108348912	623898
103690393	545471
100125368	545471
102551539	545471
680160	100040248
102553069	100040248
308015	23844
362053	23844
308015	99663
362053	99663
116643	269523
360900	215243
79449	19933
100909438	258923
404977	258923
404970	258923
108352221	258923
287487	258923
404976	258923
287496	258923
404971	258923
287501	258923
100909493	258923
687896	258923
363639	258923
404975	258923
287481	258923
287506	258923
287489	258923
287489	258923
680358	258923
287484	258923
404969	258923
287480	258923
108348032	258923
287502	258923
404968	258923
100909534	258923
363640	258923
303296	258923
687881	258923
404972	258923
687893	258923
683077	18744
83576	20661
313840	381110
309888	20464
685322	66152
303274	268448
684258	66433
312705	667277
404875	258764
295786	258764
366102	258764
404877	258764
295781	258764
366100	258764
295776	258764
404878	258764
308965	70261
304966	246256
293424	258721
293421	258721
100912408	258721
293425	258721
100912217	258721
405384	258721
686310	13846
292419	14289
690158	14289
690198	14289
292409	14289
292419	14293
690158	14293
690198	14293
292409	14293
405105	258794
303201	216825
302566	216825
64192	110391
103690393	626802
100125368	626802
102551539	626802
85333	11739
100909438	258924
404977	258924
404970	258924
108352221	258924
287487	258924
404976	258924
287496	258924
404971	258924
287501	258924
100909493	258924
687896	258924
363639	258924
404975	258924
287481	258924
287506	258924
287489	258924
287489	258924
680358	258924
287484	258924
404969	258924
287480	258924
108348032	258924
287502	258924
404968	258924
100909534	258924
363640	258924
303296	258924
687881	258924
404972	258924
687893	258924
106146145	545192
192177	545192
314472	104885
305198	77630
140608	11958
362941	30840
170847	16516
170847	16516
29501	20498
84402	20377
309377	20377
302964	212733
294012	66439
308692	27412
679110	27412
103691373	27412
83612	22348
54226	11820
54226	11820
690294	271711
365299	12173
365299	12173
314393	109181
252834	242316
140944	114304
684683	258154
295741	258154
24875	22354
306243	319734
306243	319734
312668	319734
683753	68800
297065	101095
641629	654457
81650	13001
315136	494448
684270	664994
361501	664994
64561	18679
678739	18679
64635	56463
293650	27060
100910143	433931
305626	433931
362045	56692
102552540	434689
108353205	434689
102547811	434689
102547811	434689
302083	434689
679711	434689
679711	434689
679711	434689
102549548	434689
108348293	434689
103690642	434689
363337	434689
363324	434689
363301	434689
685488	434689
108353206	434689
367059	434689
108349349	434689
108348912	434689
103694864	118453
303384	118453
24942	12662
299203	66204
58852	22259
500562	83557
503116	83557
171435	66939
297824	381510
682416	100504491
682416	100504491
25565	21888
362430	269799
474143	269799
297584	269799
362431	269799
103690393	100233208
100125368	100233208
102551539	100233208
288661	70650
363334	106766
361751	67795
315423	74360
295835	258524
295839	258524
170700	14177
313969	105005
106146145	70450
192177	70450
690262	56353
296956	22214
100909438	258435
404977	258435
404970	258435
108352221	258435
287487	258435
404976	258435
287496	258435
404971	258435
287501	258435
100909493	258435
687896	258435
363639	258435
404975	258435
287481	258435
287506	258435
287489	258435
287489	258435
680358	258435
287484	258435
404969	258435
287480	258435
108348032	258435
287502	258435
404968	258435
100909534	258435
363640	258435
303296	258435
687881	258435
404972	258435
687893	258435
25303	12780
360445	11572
64827	11572
297522	110379
499966	57434
117526	21374
103690393	626391
100125368	626391
102551539	626391
29745	20355
684208	258358
498453	21399
362479	21399
29575	21399
366507	69151
366507	69151
690953	235033
690262	67057
103690393	108168405
100125368	108168405
102551539	108168405
293070	258410
684403	258410
293072	258410
292126	226243
363055	214552
85426	63993
304323	68017
85266	19142
291709	67453
293070	258411
684403	258411
293072	258411
312559	72170
100361898	72170
687696	76630
117955	218756
315996	20350
266714	17921
684961	320158
266806	111173
259269	111173
100909438	259008
404977	259008
404970	259008
108352221	259008
287487	259008
404976	259008
287496	259008
404971	259008
287501	259008
100909493	259008
687896	259008
363639	259008
404975	259008
287481	259008
287506	259008
287489	259008
287489	259008
680358	259008
287484	259008
404969	259008
287480	259008
108348032	259008
287502	259008
404968	259008
100909534	259008
363640	259008
303296	259008
687881	259008
404972	259008
687893	259008
499927	75480
100910486	26458
291582	26458
65192	26458
103694868	26458
299153	210762
259237	105445
313438	105445
303369	16882
308067	105246
293456	233824
25613	19283
315158	20286
171408	67880
307479	76217
290843	102247
314961	13196
304201	213027
100360066	213027
100360066	213027
103690393	665001
100125368	665001
102551539	665001
287750	380730
303556	380730
303537	278304
24494	16176
85419	17101
290655	12931
308703	233328
24582	17880
25745	17880
100911597	17880
681665	236790
294311	80748
306998	69562
103690393	108168096
100125368	108168096
102551539	108168096
688174	320655
29468	14827
690284	100861686
499135	100861686
690114	100861686
102552540	626053
108353205	626053
102547811	626053
102547811	626053
302083	626053
679711	626053
679711	626053
679711	626053
102549548	626053
108348293	626053
103690642	626053
363337	626053
363324	626053
363301	626053
685488	626053
108353206	626053
367059	626053
108349349	626053
108348912	626053
303469	13394
114494	12428
295228	66614
293424	258719
293421	258719
100912408	258719
293425	258719
100912217	258719
405384	258719
103690393	71508
100125368	71508
102551539	71508
25098	15375
89776	108114
293634	380863
361190	71472
310159	14000
25749	12728
361627	20841
362592	68920
29333	17221
365577	17221
116545	19009
289992	218952
300442	67119
305164	72145
100911237	238722
266806	238988
266806	238988
259269	238988
259269	238988
688634	54169
290230	67881
311726	245867
303395	73634
361251	140580
690284	233164
499135	233164
690114	233164
310553	24088
313491	68917
315578	70989
25572	22163
313936	74855
100363146	74855
363606	404346
298517	66407
499991	117167
102552540	100862388
108353205	100862388
102547811	100862388
102547811	100862388
302083	100862388
679711	100862388
679711	100862388
679711	100862388
102549548	100862388
108348293	100862388
103690642	100862388
363337	100862388
363324	100862388
363301	100862388
685488	100862388
108353206	100862388
367059	100862388
108349349	100862388
108348912	100862388
100362785	330963
367313	12835
312303	69228
103690393	108167371
100125368	108167371
102551539	108167371
155812	94090
307938	94090
683469	108167568
100909897	108167568
103690393	105245236
100125368	105245236
102551539	105245236
690284	628304
499135	628304
690114	628304
290350	100862072
103690393	105245578
100125368	105245578
102551539	105245578
314543	70676
690284	100043467
499135	100043467
690114	100043467
102555858	108168962
108348812	108168962
102555760	108168962
108351339	108168962
102551754	108168962
103694538	108168962
108352427	108168962
103694571	108168962
102555832	108168962
108353315	108168962
102552784	108168962
102547431	108168962
102550241	108168962
108349511	108168962
108351581	108168962
108351431	108168962
108353314	108168962
102556474	108168962
102550582	108168962
102550309	108168962
102555330	108168962
108349732	108168962
103691841	108168962
108351076	108168962
102555474	108168962
103690393	100271882
100125368	100271882
102551539	100271882
103690393	100043915
100125368	100043915
102551539	100043915
103690393	108168097
100125368	108168097
102551539	108168097
293016	17761
293016	17761
293016	17761
293016	17761
289633	319807
259272	76626
259272	76626
360596	76626
360596	76626
63885	23984
63885	23984
63885	23984
63885	23984
305835	93834
305549	93834
315769	56404
366124	76223
500076	76223
682829	70026
29422	11448
317204	245578
81779	319229
313427	329908
29202	13840
365962	242259
365962	242259
365962	242259
365962	242259
288364	106248
310781	72522
362461	74741
24953	14527
296623	108958
313052	13822
309557	13822
360990	17847
292852	23993
83789	16898
305373	15354
688583	15354
299647	328801
25309	13063
100363502	13063
83580	21824
363265	12828
100911572	12828
408217	236733
408217	236733
314319	73422
300674	213827
24518	16478
294680	218490
291044	18003
291044	18003
500318	21940
308999	233902
300117	271305
60352	29857
690073	71169
170920	225028
303491	15407
366909	216441
292266	100504234
292266	100504234
27150	16512
27150	16512
29578	545091
500032	330267
289007	330267
679640	338349
679640	338349
300019	15202
294269	100504404
294269	100504404
100362027	619883
64640	619883
108352004	619883
287302	216767
287302	216767
315059	76510
315059	76510
315059	76510
313713	69743
313713	69743
116668	17933
361228	109254
292486	109254
363931	107999
100912590	107999
310256	320352
94168	75396
361689	54445
309136	72284
313905	72195
311558	228796
287721	26949
291819	12354
679082	71085
300052	66914
252897	93723
291434	319195
299566	320997
288305	12469
361935	57815
298399	230101
678741	330474
84349	21947
308457	112406
300653	21683
683163	21949
292845	110826
363162	67899
295725	258757
404892	258757
295729	258757
368002	22385
293258	259159
100361642	259159
24618	19694
171162	19694
24620	19694
408235	433180
100911681	433180
100910942	433180
103690055	433180
29740	13177
291091	282663
289501	78088
312503	232187
680883	211187
100365744	192734
691777	192734
362548	67733
362548	67733
296690	236509
102550385	380840
302442	74271
503444	74271
682831	74271
302435	74271
50557	19211
64013	67466
690155	67466
500972	16430
362522	242466
25566	21916
293223	258246
293228	258246
295305	66659
24481	15977
303356	103743
685076	70974
25211	17105
362881	17105
315286	380967
300341	30800
100910993	258612
293081	258612
405261	258612
100909935	258612
288291	19146
266674	277753
50549	277753
24306	277753
298423	277753
29427	11629
29427	11629
362107	11629
362107	11629
499924	378700
294388	216021
24666	19042
295725	258561
404892	258561
295729	258561
501072	113868
24157	113868
361807	224640
108348120	224640
289560	29817
315722	72141
500420	77032
360745	66863
314618	70719
266674	666168
50549	666168
24306	666168
298423	666168
688333	74675
290556	30877
117273	11853
295342	11853
364301	328401
252961	21353
81818	22352
688698	76722
171097	216991
56826	216991
25275	12799
266674	100040843
50549	100040843
24306	100040843
298423	100040843
246757	231003
307545	58523
314999	68260
84598	16451
499671	217779
365336	259047
293336	259047
679135	67062
304103	50913
79107	99439
266807	99439
300320	214669
300124	18766
691069	18766
100362805	105245
287615	22344
287615	22344
311257	98956
362441	101142
364688	637277
300803	80907
360824	320916
292028	85305
286759	12992
405078	258497
300610	258497
300613	258497
291549	319888
117254	21672
29338	21672
297893	433759
84576	433759
360697	15980
316124	78625
296311	70873
500531	381544
360521	216724
303564	76547
113940	63985
81661	63985
498749	56196
293725	67160
304007	74201
304944	80914
311864	80914
498392	231162
501028	107733
296551	107733
29308	11861
29503	20518
24904	20518
24616	18478
100359498	57808
103690996	57808
108349682	57808
57809	57808
266631	241490
293258	436002
100361642	436002
306490	54384
24538	16891
291437	16891
300862	65099
293223	259054
293228	259054
681352	68614
102549173	319152
117056	319152
680498	319152
100361558	319152
102548682	319152
310678	319152
310678	319152
684762	319152
291159	319152
691496	319152
361515	71691
116569	226413
312477	13448
294679	68558
100910438	68558
315139	66513
297077	66058
688297	78600
114248	78600
361842	20224
296867	245526
690826	93887
293210	259092
293218	259092
29676	26446
54284	18741
25113	13199
300207	73863
310537	75939
501046	107993
366588	71693
683891	434778
299691	12953
170917	12953
295725	257915
404892	257915
295729	257915
170837	20623
84377	18814
366466	215090
117273	11848
295342	11848
293377	258776
405921	258776
259272	17690
259272	17690
360596	17690
360596	17690
315696	235406
117254	18477
29338	18477
79111	26459
362937	105732
305455	24116
114629	13487
290831	234135
171097	231821
56826	231821
304343	26893
290629	234395
362513	230126
100911034	18041
84594	18041
312790	232431
24465	15452
103689983	15452
367782	245695
81742	18575
81742	18575
81529	18575
500069	83922
64638	19943
362194	228536
170922	16202
360551	12029
362801	242915
59327	22160
85489	22160
114591	75221
155205	215335
246235	215335
365885	258272
289034	57439
498013	78943
363985	98396
102549173	97908
117056	97908
680498	97908
100361558	97908
102548682	97908
310678	97908
310678	97908
684762	97908
291159	97908
691496	97908
293377	384732
405921	384732
29392	23821
287170	78372
293280	259088
362519	14211
65132	53624
306102	77744
305479	67465
300124	76645
691069	76645
24216	11944
313131	24018
64539	78330
81742	18573
81742	18573
81529	18573
316213	107971
316213	107971
100363095	66715
678893	217684
690276	73667
25644	12161
296730	214301
102549173	319153
117056	319153
680498	319153
100361558	319153
102548682	319153
310678	319153
310678	319153
684762	319153
291159	319153
691496	319153
361655	21841
312510	21841
405306	258531
405047	258531
405046	258531
405305	258531
287343	258531
686008	79202
25211	77397
362881	77397
311807	107771
364208	380686
170699	235574
25440	16204
293812	258097
303185	216805
299002	217558
304490	56317
24877	26950
361228	66253
292486	66253
287675	75706
100912924	68140
367251	109346
312488	110935
500511	381534
83928	59083
362757	17252
100359680	270084
289439	270084
266674	13117
50549	13117
24306	13117
298423	13117
287525	319822
298017	11470
405224	258711
102550614	258711
313678	110593
313678	110593
293210	259056
293218	259056
50938	57810
619549	74411
305858	18424
100911492	18424
305835	67245
305549	67245
500762	73827
26954	19744
25287	11363
316235	80905
25054	18212
25054	18212
25054	18212
362857	103266
498870	67343
367901	12229
29545	22223
171394	65945
313717	65945
302442	212952
503444	212952
682831	212952
302435	212952
64191	13360
299600	382384
687483	71138
360505	17168
293871	67383
24240	69719
296272	21407
309444	30838
286997	332110
259229	14208
300980	235584
499781	227736
113940	63986
81661	63986
690422	104732
25432	13491
100362241	213522
366508	18707
366508	18707
65199	56461
100359680	70902
289439	70902
315337	15422
317381	54638
298506	16918
24694	19226
294988	99696
361680	16985
295241	17827
170910	67154
308169	100041352
25177	14199
29600	381290
103690112	59026
305227	52398
691335	52398
100361582	214191
306548	320191
499746	74472
304294	108086
289095	226518
289095	226518
315665	75311
305227	56526
691335	56526
502020	380916
362036	109676
361576	56734
408206	71522
313052	269587
309557	269587
24361	14088
301476	22779
29701	24046
298442	68394
685545	68241
102552318	102636989
79240	15370
192242	208665
100912235	328329
103690045	328329
293586	69752
64391	13144
300799	13144
361853	75906
308468	13549
64203	12036
680133	54610
25327	16502
117101	16502
305248	665563
361180	66790
688292	170720
312651	81896
266674	435802
50549	435802
24306	435802
298423	435802
297910	208890
502228	77106
366124	271813
500076	271813
85259	12788
79107	214593
266807	214593
84352	12843
103689932	12843
360779	231798
311578	320706
64365	21452
361760	66388
289724	75416
306081	219257
102555476	668310
294054	668310
498289	13603
300518	74144
100911068	74144
291245	11472
302027	258532
360893	21339
115771	53376
114862	58226
116509	14664
686008	79201
298182	22178
362556	72354
308021	214804
310533	76089
303141	76089
303141	76089
24538	15450
291437	15450
360775	72154
362760	108760
498941	50788
289181	74106
305472	216505
302990	26945
299714	320091
311287	320091
171085	18551
303875	224109
405138	259067
103692138	259067
690483	74054
100362567	74054
363206	75712
363206	75712
303212	170740
308739	244058
289733	237625
305940	50720
308977	60504
362675	22062
305605	108686
291091	380839
114212	50883
498987	77220
302373	213439
171070	24000
365494	332397
83791	110196
100910280	436008
100362027	433003
64640	433003
108352004	433003
314743	237459
108351090	108167358
108349232	108167358
100362027	625281
64640	625281
108352004	625281
316982	67246
64520	116870
307213	240476
290381	219189
315272	105722
295965	13661
25435	13631
499322	107373
691074	107373
308742	78771
309928	78771
309647	268936
309647	268936
64301	20595
309591	79263
24417	268934
60590	268934
81672	268934
290485	58187
140592	68507
296634	227720
499537	23880
309407	226025
309407	226025
309407	226025
367289	68691
294279	12815
100911886	12815
502648	242737
288029	224092
311491	66328
363028	67629
360942	54216
360942	54216
116639	13047
498596	18183
94270	18111
361584	233274
100362640	20102
690845	20102
363872	666311
681408	623131
298213	15964
298210	15964
298205	15964
100912356	15964
690894	15964
291182	76205
362136	76747
252919	76257
296137	12235
297894	17180
59315	104079
288906	19724
501199	381107
501199	381107
296500	13390
114592	20877
292554	20877
304546	26431
362037	211556
297386	232156
192262	317677
300317	72844
302612	52808
292787	75660
303287	628100
287101	268930
103691034	18616
367056	245902
302977	67504
373545	108099
373545	108099
59318	330908
59318	330908
29561	330908
29561	330908
116597	330908
116597	330908
116597	330908
116597	330908
79146	380785
684800	98366
300836	235493
292597	57776
501150	381260
501150	381260
688657	546770
688691	546770
298981	672284
293568	672284
288067	639105
408214	639105
498087	639105
689230	639105
100362978	639105
100911790	639105
303909	639105
689721	671564
297801	497097
297801	497097
304851	98685
304851	98685
100361588	381693
100361588	381693
304092	20658
304092	20658
501550	100044633
100910318	100044633
308742	244049
308742	244049
309928	244049
309928	244049
100359879	320208
308937	22390
306073	211255
100909827	211255
290533	83997
297911	72201
302426	72201
24312	13361
156767	21938
294312	74116
313866	213556
100362422	105242472
29485	11989
500088	19331
298213	15972
298210	15972
298205	15972
100912356	15972
690894	15972
94194	12859
308306	226982
499975	84652
314746	327799
313478	319965
295051	66248
24718	19699
299201	78920
288067	268885
408214	268885
498087	268885
689230	268885
100362978	268885
100911790	268885
303909	268885
300259	223921
289350	98732
289350	98732
29186	12512
64030	16590
94340	433256
641521	192198
307833	71955
298748	73694
685079	66460
297685	67755
290660	67755
287450	216867
29265	17232
100360872	17232
25627	17232
303218	15478
363618	15478
306014	72549
266607	233081
362021	76123
360498	72106
361187	76294
25424	13034
305287	69940
294925	72007
291377	246102
288109	320007
293648	211578
114517	16403
313950	58240
287726	66599
287331	258494
100910837	258494
405050	258494
287329	258494
405307	258494
287324	258494
103690280	258494
287336	258494
100910876	258494
287328	258494
100911586	258494
501698	258494
259224	381073
83689	53599
300538	258824
300529	258824
405101	258824
405073	258824
405098	258824
302087	258824
405103	258824
300540	258824
499194	68039
405039	258962
103690271	258962
293600	258962
405038	258962
293603	258962
293609	258962
405925	258962
293607	258962
293595	258962
405926	258962
405040	258962
405304	258962
365385	258962
444983	381823
300772	56469
84024	18979
296851	18979
304317	231842
300637	258853
405301	258484
406024	258484
405022	258484
301611	258484
405020	258484
114109	18089
309389	18089
312439	68477
298981	20231
293568	20231
498847	93711
293774	207521
287930	21976
311326	271842
100911166	271842
307652	102122
499943	75642
25083	11551
291929	258305
299588	258305
102550809	195726
363241	55949
100359924	100312949
311165	381379
498440	59011
287962	18100
364976	71846
103690319	628991
192267	628991
108348181	628991
50993	19325
405301	257890
406024	257890
405022	257890
301611	257890
405020	257890
298851	74919
298688	71957
308384	56459
155430	15214
289307	15278
108348143	15278
24373	14313
100361043	241073
688841	620592
405144	258380
502755	258380
108348170	13380
293897	13380
360768	231874
405144	258569
502755	258569
100363171	624153
302783	624153
367167	22036
26198	17709
300236	207818
445583	67709
313156	242384
246219	387353
363268	66153
361597	14159
81648	12918
84024	330260
296851	330260
287706	217194
501861	77352
405039	18361
103690271	18361
293600	18361
405038	18361
293603	18361
293609	18361
405925	18361
293607	18361
293595	18361
405926	18361
405040	18361
405304	18361
365385	18361
499972	117590
298159	245403
313296	245403
246146	66245
293705	107260
361774	226252
361341	320924
60336	59046
100360828	59046
498119	224008
366362	29846
298734	29846
60394	50914
288067	433016
408214	433016
498087	433016
689230	433016
100362978	433016
100911790	433016
303909	433016
690585	56009
300538	257885
300529	257885
405101	257885
405073	257885
405098	257885
302087	257885
405103	257885
300540	257885
100360609	259023
103690319	236874
192267	236874
108348181	236874
100912195	12069
363498	12069
102555457	140579
362271	140579
192210	78244
29543	21858
298213	15967
298210	15967
298205	15967
100912356	15967
690894	15967
306284	432839
288912	67873
362103	66617
289167	66617
299858	16971
314979	97998
81666	14672
81662	14672
309242	14672
309242	14672
298575	68943
688019	66816
306760	27261
362812	72002
681418	68342
288937	20725
59303	67878
405301	258274
406024	258274
405022	258274
301611	258274
405020	258274
307016	75415
59073	17035
246305	78128
29423	14432
308854	69121
114107	84035
363142	20347
405155	258822
405390	258822
100036582	258822
405339	258822
405166	258822
108351818	258822
313391	242557
361025	70561
296035	258442
404792	258442
100909692	258442
404795	258442
405232	258442
296042	258442
405231	258442
103691873	258442
366152	258442
404788	258442
100909613	258442
405230	258442
301120	328845
81644	12057
289101	71836
171128	320415
50998	12812
360858	16872
29265	17224
100360872	17224
25627	17224
302993	20682
140586	20682
295824	258834
404870	258834
404867	258834
404868	258834
405939	258834
406050	258834
295799	258834
361160	68192
306804	105148
103690033	105148
690303	66441
298385	66441
501065	102545
353304	228812
298959	403205
298961	403205
690599	67622
102550789	102632837
60383	24105
500837	117599
501106	78249
362041	619547
304922	226565
84493	226565
113906	80888
294698	69048
288498	74781
303412	207742
303412	207742
500666	59036
295824	259031
404870	259031
404867	259031
404868	259031
405939	259031
406050	259031
295799	259031
690961	76332
103694097	319207
102555723	319207
89812	108083
116723	108083
501584	72345
155268	114141
296035	258737
404792	258737
100909692	258737
404795	258737
405232	258737
296042	258737
405231	258737
103691873	258737
366152	258737
404788	258737
100909613	258737
405230	258737
24533	16828
685579	20133
500089	574417
29884	51800
363123	19346
84379	19346
679712	17876
315323	16682
288067	408196
408214	408196
498087	408196
689230	408196
100362978	408196
100911790	408196
303909	408196
405996	258479
405999	258479
406000	258479
